0,0.6
1,0.68
2,-1.84
3,-1.19209e-007
4,0.56
5,-0.08
6,-1.32
7,0.76
8,0.76
9,0.32
10,-1.28
11,0.6
12,0.8
13,0.32
14,-1.44
15,0.68
16,0.52
17,0.84
18,0.76
19,0.84
20,0.64
21,0.76
22,0.84
23,-1.36
24,0.52
25,0.84
26,0.84
27,0.72
28,-1.32
29,0.84
30,-1.12
31,0.6
32,0.72
33,0.64
34,0.84
35,0.84
36,0.8
37,0.84
38,0.84
39,0.8
40,0.76
41,0.6
42,0.72
43,0.76
44,0.8
45,0.8
46,0.64
47,0.84
48,0.68
49,0.76
50,0.84
51,0.84
52,0.76
53,0.8
54,0.8
55,0.76
56,0.8
57,0.76
58,0.76
59,0.84
60,0.76
61,0.72
62,0.76
63,0.8
64,0.8
65,0.8
66,0.64
67,0.76
68,0.76
69,0.84
70,0.84
71,0.84
72,0.84
73,0.76
74,0.76
75,0.76
76,0.72
77,0.84
78,0.8
79,0.84
80,0.6
81,0.76
82,0.84
83,0.84
84,0.76
85,0.8
86,0.84
87,0.84
88,0.8
89,0.76
90,-1.24
91,0.84
92,0.68
93,0.56
94,0.8
95,0.76
96,0.72
97,-1.12
98,0.8
99,0.84
100,0.8
101,0.68
102,0.68
103,0.76
104,0.68
105,-1.44
106,0.68
107,0.84
108,0.76
109,0.68
110,0.8
111,0.8
112,0.84
113,0.8
114,0.68
115,0.76
116,0.8
117,0.76
118,0.76
119,0.84
120,0.84
121,0.8
122,0.8
123,0.8
124,0.64
125,0.84
126,0.8
127,0.84
128,0.84
129,0.44
130,0.6
131,0.72
132,0.84
133,0.84
134,0.76
135,0.84
136,0.76
137,0.8
138,0.8
139,0.64
140,0.76
141,0.76
142,0.84
143,0.68
144,0.64
145,0.76
146,0.76
147,0.8
148,0.8
149,0.8
150,0.76
151,0.72
152,0.76
153,0.84
154,0.72
155,0.84
156,0.84
157,0.76
158,0.8
159,0.84
160,0.84
161,0.76
162,0.76
163,0.84
164,0.72
165,0.84
166,0.76
167,0.8
168,0.8
169,0.84
170,0.84
171,-1.12
172,0.6
173,-1.32
174,0.8
175,0.84
176,0.84
177,-1.2
178,0.76
179,-1.12
180,0.84
181,0.72
182,0.76
183,0.52
184,0.68
185,0.64
