0,-100
1,-69
2,-173
3,-163
4,-104
5,-115
6,-166
7,-148
8,-154
9,-212
10,-147
11,-175
12,-178
13,-240
14,-181
15,-162
16,-102
17,-124
18,-62
19,-228
20,-67
21,-101
22,-113
23,-122
24,-95
25,-136
26,-96
27,-73
28,-86
29,-33
30,-92
31,-67
32,-35
33,-115
34,-63
35,-100
36,-116
37,-61
38,-57
39,-88
40,-118
41,-25
42,-29
43,-114
44,-104
45,-53
46,-56
47,-119
48,-71
49,-33
50,-65
51,-61
52,-57
53,-125
54,-39
55,-65
56,-34
57,-121
58,-93
59,-31
60,-92
61,-43
62,-76
63,-48
64,-129
65,-71
66,-111
67,-100
68,-37
69,-49
70,-38
71,-17
72,-53
73,-45
74,-37
75,-100
76,-43
77,-31
78,-58
79,-23
80,-63
81,-33
82,-100
83,-27
84,-43
85,-21
86,-65
87,-39
88,-39
89,-40
90,-49
91,-53
92,-31
93,-38
94,-39
95,-17
96,-101
97,-70
98,-19
99,-52
100,-51
101,-27
102,-26
103,-57
104,-23
105,-15
106,-62
107,-41
108,-27
109,-45
110,-26
111,-43
112,-25
113,-29
114,-125
115,-67
116,-21
117,-32
118,-25
119,-39
120,-43
121,-34
122,-45
123,-25
124,-29
125,-25
126,-41
127,-30
128,-43
129,-22
130,-35
131,-31
132,-31
133,-13
134,-41
135,-27
136,-33
137,-23
138,-23
139,-25
140,-49
141,-32
142,-19
143,-13
144,-31
145,-124
146,-21
147,-33
148,-25
149,-27
150,-33
151,-21
152,-111
153,-31
154,-22
155,-27
156,-32
157,-48
158,-41
159,-31
160,-13
161,-17
162,-31
163,-25
164,-23
165,-47
166,-15
167,-27
168,-106
169,-19
170,-15
171,-24
172,-37
173,-21
174,-27
175,-31
176,-13
177,-108
178,-27
179,-31
180,-17
181,-31
182,-15
183,-25
184,-19
185,-21
186,-15
187,-27
188,-15
189,-42
190,-17
191,-27
192,-18
193,-19
194,-23
195,-27
196,-17
197,-24
198,-21
199,-122
200,-15
201,-23
202,-32
203,-24
204,-25
205,-31
206,-19
207,-17
208,-19
209,-19
210,-19
211,-27
212,-29
213,-21
214,-23
215,-22
216,-17
217,-27
218,-33
219,-26
220,-25
221,-23
222,-27
223,-27
224,-101
225,-25
226,-21
227,-13
228,-15
229,-37
230,-25
231,-15
232,-29
233,-17
234,-19
235,-15
236,-23
237,-23
238,-21
239,-15
240,-13
241,-19
242,-23
243,-24
244,-31
245,-14
246,-21
247,-15
248,-13
249,-27
250,-17
251,-21
252,-13
253,-13
254,-22
255,-21
256,-21
257,-17
258,-103
259,-17
260,-17
261,-100
262,-15
263,-17
264,-13
265,-26
266,-25
267,-17
268,-25
269,-15
270,-15
271,-15
272,-19
273,-109
274,-13
275,-17
276,-19
277,-13
278,-22
279,-21
280,-32
281,-13
282,-19
283,-17
284,-21
285,-17
286,-15
287,-13
288,-17
289,-15
290,-15
291,-35
292,-104
293,-14
294,-15
295,-15
296,-16
297,-19
298,-15
299,-13
300,-19
301,-17
302,-100
303,-15
304,-13
305,-15
306,-17
307,-19
308,-14
309,-17
310,-23
311,-15
312,-13
313,-17
314,-17
315,-20
316,-14
317,-17
318,-13
319,-15
320,-15
321,-13
322,-17
323,-15
324,-16
325,-13
326,-13
327,-18
328,-17
329,-13
330,-13
331,-15
332,-13
333,-13
334,-19
335,-13
336,-13
337,-15
338,-15
339,-13
340,-15
341,-15
342,-13
343,-13
344,-13
345,-13
346,-13
347,-17
348,-13
349,-13
350,-17
351,-17
352,-14
353,-14
354,-17
355,-17
356,-15
357,-13
358,-100
359,-15
360,-15
361,-13
362,-15
363,-13
364,-17
365,-106
366,-14
367,-15
368,-13
369,-104
370,-15
371,-15
372,-104
373,-15
374,-15
375,-13
376,-15
377,-16
378,-102
379,-14
380,-13
381,-15
382,-15
383,-15
384,-14
385,-13
386,-17
387,-13
388,-17
389,-13
390,-13
391,-15
392,-22
393,-43
394,-17
395,-15
396,-17
397,-17
398,-13
399,-13
400,-13
401,-13
402,-13
403,-13
404,-13
405,-13
406,-13
407,-13
