0,0.64
1,-1.16
2,-1.84
3,0.0399998
4,-0.36
5,0.0399998
6,0.76
7,0.28
8,0.56
9,0.76
10,0.68
11,0.56
12,0.8
13,0.68
14,0.76
15,0.84
16,0.76
17,0.84
18,0.76
19,0.72
20,0.84
21,0.84
22,0.84
23,0.84
24,0.84
25,0.84
26,0.84
27,-1.16
28,0.84
29,0.84
30,0.64
31,0.84
32,0.76
33,0.76
34,0.84
35,0.84
36,0.84
37,0.76
38,0.84
39,0.84
40,0.84
41,0.84
42,0.84
43,0.84
44,0.84
45,0.84
46,0.84
47,0.84
48,0.84
49,0.84
50,0.8
51,0.84
52,0.84
53,0.84
54,0.84
55,0.84
56,0.84
57,0.84
58,0.84
59,0.84
60,0.84
61,0.84
62,0.84
63,0.8
64,0.84
65,0.84
66,0.84
67,0.84
68,0.84
69,0.84
70,0.84
71,0.84
72,0.84
73,0.84
74,0.84
75,0.84
76,0.84
77,0.8
78,0.84
79,0.76
80,0.84
81,0.72
82,0.84
83,0.84
84,0.84
85,0.84
86,0.84
87,0.8
88,0.84
89,0.84
90,0.84
91,0.8
92,0.84
93,0.84
94,0.84
95,0.84
96,0.8
97,0.84
98,0.84
99,0.84
100,0.84
101,0.84
102,0.84
103,0.84
104,0.84
105,0.84
106,0.84
107,0.76
108,0.84
109,0.84
110,0.84
111,0.84
112,0.84
113,0.84
114,0.84
115,0.84
116,0.84
117,0.84
118,0.84
119,0.8
120,0.84
121,0.84
122,0.84
123,0.84
124,0.84
125,0.8
126,0.84
127,0.76
128,0.84
129,0.84
130,0.84
131,0.84
132,0.84
133,-1.12
134,0.84
135,0.84
136,0.84
137,0.84
138,0.84
139,0.84
140,0.84
141,0.84
142,0.8
143,0.84
144,0.84
145,0.84
146,0.8
147,0.84
148,0.84
149,0.84
150,0.84
151,0.84
152,0.84
153,0.84
154,0.84
155,0.76
156,0.84
157,0.76
158,0.84
159,0.84
160,0.76
161,0.84
162,0.84
163,0.84
164,0.84
165,0.84
166,0.84
167,0.8
168,0.84
169,0.84
170,0.84
171,0.84
172,0.84
173,0.84
174,0.8
175,0.84
176,0.84
177,0.8
178,0.84
179,0.76
180,0.84
181,0.84
182,0.84
183,0.76
184,0.84
185,0.84
186,0.84
187,0.84
188,0.84
189,0.8
190,0.84
191,0.84
192,0.84
193,0.84
194,0.84
195,0.84
196,0.8
197,0.84
198,0.76
199,0.84
200,0.84
201,0.84
202,0.84
203,0.84
204,0.84
205,0.8
206,0.76
207,0.84
208,0.84
209,0.84
210,0.8
211,0.8
212,0.84
213,0.84
214,0.84
215,0.84
216,0.84
217,0.84
218,0.76
219,0.84
220,0.84
221,0.84
222,0.84
223,0.84
224,0.84
225,0.84
226,0.76
227,0.84
228,0.84
229,0.84
230,0.8
231,0.84
232,0.84
233,0.84
234,-1.12
235,0.84
236,0.84
237,0.84
238,0.76
239,0.84
240,0.84
241,0.84
242,0.84
243,0.84
244,0.84
245,0.84
246,0.84
247,0.84
248,0.84
249,0.84
250,0.84
251,0.84
252,0.84
253,0.84
254,0.76
255,0.84
256,0.84
257,0.84
258,0.8
259,0.84
260,0.8
261,0.84
262,0.84
263,0.84
264,0.84
265,0.84
266,0.84
267,0.84
268,0.8
269,-1.12
270,0.84
271,0.8
272,0.84
273,0.84
274,0.84
275,0.84
276,0.84
277,0.84
278,0.84
279,0.84
280,0.68
281,0.84
282,0.84
283,0.84
284,0.76
285,0.84
286,0.84
287,0.84
288,0.84
289,0.84
290,0.84
291,0.84
292,0.84
293,0.84
294,0.84
295,0.84
296,0.84
297,0.8
298,0.84
299,0.84
300,0.84
301,-1.12
302,0.84
303,0.84
304,0.84
305,-1.12
306,0.84
307,0.8
308,0.84
309,0.84
310,0.84
311,0.84
312,0.76
313,0.8
314,0.84
315,0.84
316,0.84
317,0.84
318,0.84
319,0.84
320,0.84
321,0.84
322,0.84
323,0.84
324,0.84
325,0.84
326,0.84
327,0.84
328,0.84
329,0.76
330,0.84
331,0.76
332,0.84
333,0.84
334,0.84
335,0.84
336,0.84
337,0.84
338,0.84
339,0.84
340,0.84
341,0.84
342,0.84
343,-1.12
344,0.76
345,0.8
346,0.72
347,0.84
348,0.84
349,0.84
350,0.84
351,0.84
352,0.84
353,0.8
354,0.84
355,0.84
356,0.84
357,0.84
358,0.84
359,0.84
360,0.84
361,0.84
362,0.84
363,0.76
364,0.84
365,0.84
366,0.84
367,0.84
368,0.84
369,0.84
370,0.8
371,0.84
372,0.84
373,0.84
374,0.84
375,0.84
376,0.84
377,0.84
378,0.76
379,0.84
380,0.84
381,0.84
382,0.84
383,0.84
384,0.84
385,0.84
386,0.84
387,0.84
388,0.84
389,0.84
390,0.84
391,0.72
392,0.84
393,0.84
394,0.8
395,0.84
396,0.76
397,0.84
398,0.84
399,0.72
400,0.84
401,0.84
402,0.84
403,0.76
404,0.84
405,0.84
406,0.84
407,0.84
408,0.84
409,0.8
410,0.84
411,0.84
412,0.84
413,0.84
414,0.84
415,0.84
416,0.76
417,0.84
418,0.8
419,0.84
420,0.84
421,0.84
422,0.84
423,0.84
424,0.84
425,0.84
426,0.84
427,0.84
428,0.8
429,0.76
430,0.84
431,0.84
432,0.84
433,0.84
434,0.84
435,0.84
436,0.84
437,0.76
438,0.84
439,0.84
440,0.84
441,0.84
442,0.84
443,0.84
444,0.84
445,-1.12
446,0.84
447,0.84
448,0.84
449,0.76
450,0.84
451,0.84
452,0.84
453,0.84
454,-1.2
455,0.84
456,0.84
457,0.84
458,0.84
459,0.76
460,0.84
461,0.84
462,0.76
463,0.84
464,0.84
465,0.84
466,0.84
467,0.84
468,0.84
469,0.8
470,0.84
471,0.84
472,0.84
473,0.84
474,0.8
475,0.84
476,0.84
477,0.84
478,0.84
479,0.76
480,0.84
481,0.84
482,0.84
483,0.84
484,0.84
485,0.84
486,0.84
487,0.8
488,0.84
489,0.84
490,0.8
491,0.76
492,0.84
493,0.84
494,0.84
495,0.84
496,0.84
497,0.84
498,0.84
499,0.84
500,0.84
501,0.84
502,0.8
503,0.84
504,0.84
505,0.76
506,0.84
507,0.84
508,0.84
509,0.84
510,0.84
511,0.76
512,0.76
513,0.84
514,0.84
515,0.84
516,0.84
517,0.84
518,0.8
519,0.84
520,0.8
521,0.84
522,0.8
523,0.84
524,0.84
525,0.84
526,0.84
527,0.84
528,0.84
529,0.84
530,0.84
531,0.84
532,0.76
533,0.84
534,0.84
535,0.84
536,0.84
537,-1.12
538,0.84
539,0.84
540,0.84
541,0.84
542,0.84
543,0.84
544,0.84
545,0.84
546,0.84
547,0.84
548,0.84
549,0.8
550,0.84
551,0.84
552,0.84
553,0.84
554,0.84
555,0.84
556,0.84
557,0.8
558,0.84
559,0.84
560,0.84
561,0.84
562,0.84
563,0.84
564,0.84
565,0.84
566,0.84
567,0.84
568,0.84
569,0.64
570,0.84
571,0.84
572,0.84
573,0.84
574,0.84
575,0.84
576,0.84
577,0.84
578,0.84
579,0.76
580,0.84
581,0.76
582,0.84
583,0.84
584,0.84
585,0.84
586,0.84
587,0.84
588,0.8
589,0.84
590,0.8
591,0.84
592,0.84
593,0.84
594,0.84
595,0.84
596,0.84
597,0.76
598,0.84
599,0.84
600,0.84
601,0.84
602,0.8
603,0.84
604,0.84
605,0.84
606,0.84
607,0.84
608,0.84
609,-1.12
610,0.84
611,0.84
612,-1.12
613,0.76
614,0.84
615,0.84
616,0.76
617,-1.2
618,0.84
619,0.84
620,0.84
621,0.84
622,0.84
623,0.76
624,0.84
625,0.76
626,0.84
627,0.84
628,0.84
629,0.84
630,0.84
631,0.84
632,0.84
633,0.84
634,0.84
635,0.84
636,0.8
637,0.8
638,0.84
639,0.84
640,0.84
641,0.84
642,0.84
643,0.84
644,0.84
645,0.84
646,0.84
647,0.84
648,0.84
649,0.84
650,0.76
651,0.84
652,0.84
653,0.84
654,0.76
655,0.84
656,0.84
657,0.84
658,0.84
659,0.84
660,0.84
661,0.84
662,0.84
663,0.84
664,0.84
665,0.72
666,0.84
667,0.84
668,0.84
669,0.8
670,0.8
671,0.84
672,0.84
673,0.8
674,0.84
675,0.8
676,0.84
677,0.84
678,0.84
679,0.84
680,0.84
681,0.84
682,0.84
683,0.84
684,0.84
685,0.76
686,0.84
687,0.84
688,0.8
689,0.84
690,0.84
691,0.84
692,0.84
693,0.84
694,0.84
695,0.84
696,0.84
697,0.84
698,0.84
699,0.76
700,0.84
701,0.84
702,0.84
703,0.84
704,0.84
705,0.72
706,0.84
707,0.84
708,0.84
709,0.68
710,0.84
711,0.84
712,0.84
713,0.84
714,0.84
715,0.8
716,0.84
717,0.84
718,0.84
719,0.84
720,0.84
721,0.84
722,0.84
723,0.84
724,0.84
725,0.84
726,0.84
727,0.84
728,0.84
729,0.84
730,0.84
731,0.84
732,0.84
733,0.84
734,0.84
735,0.84
736,-1.12
737,0.8
738,0.72
739,0.84
740,0.8
741,0.84
742,0.84
743,0.84
744,0.84
745,0.84
746,0.84
747,0.8
748,0.84
749,0.84
750,0.84
751,0.76
752,0.84
753,0.8
754,0.84
755,0.84
756,0.84
757,0.84
758,0.8
759,0.84
760,0.84
761,0.84
762,0.84
763,0.84
764,0.84
765,0.84
766,0.84
767,0.84
768,0.84
769,0.8
770,0.84
771,0.84
772,0.84
773,0.84
774,0.72
775,0.84
776,0.8
777,0.84
778,0.84
779,0.84
780,0.76
781,0.84
782,0.84
783,0.84
784,0.8
785,0.84
786,0.84
787,0.84
788,0.84
789,0.84
790,0.84
791,0.84
792,0.84
793,0.84
794,0.84
795,0.84
796,0.84
797,0.84
798,0.84
799,0.84
800,0.72
801,0.84
802,0.84
803,0.84
804,0.76
805,0.84
806,0.76
807,0.84
808,0.84
809,0.84
810,0.84
811,0.84
812,0.84
813,0.84
814,0.84
815,0.84
816,0.84
817,0.84
818,0.84
819,0.76
820,0.84
821,0.84
822,0.84
823,0.84
824,0.84
825,0.84
826,0.84
827,0.84
828,0.84
829,0.76
830,0.84
831,0.84
832,0.76
833,0.84
834,0.84
835,0.84
836,0.76
837,0.84
838,0.84
839,0.76
840,0.84
841,0.84
842,0.84
843,0.84
844,0.84
845,0.84
846,0.84
847,0.84
848,0.84
849,0.84
850,0.84
851,0.84
852,0.84
853,0.84
854,0.84
855,0.8
856,0.84
857,0.84
858,0.84
859,0.84
860,0.84
861,0.84
862,0.8
863,0.84
864,0.84
865,0.84
866,0.84
867,0.84
868,0.84
869,0.84
870,0.84
871,0.84
872,0.76
873,0.84
874,0.84
875,0.84
876,0.8
877,0.84
878,0.84
879,0.84
880,0.84
881,0.76
882,0.84
883,0.84
884,0.84
885,0.84
886,0.76
887,0.84
888,0.8
889,0.84
890,0.84
891,0.84
892,0.84
893,0.84
894,0.84
895,0.84
896,0.84
897,0.84
898,0.84
899,0.84
900,0.84
901,0.84
902,0.84
903,0.84
904,0.84
905,0.84
906,0.8
907,0.84
908,0.84
909,0.84
910,0.84
911,0.8
912,0.84
913,0.84
914,0.84
915,0.84
916,0.84
917,0.84
918,0.84
919,0.8
920,0.76
921,0.84
922,0.84
923,0.84
924,0.84
925,0.76
926,0.84
927,0.84
928,0.84
929,0.84
930,0.84
931,0.84
932,0.84
933,0.68
934,0.84
935,0.84
936,0.84
937,0.76
938,0.84
939,0.84
940,0.76
941,0.84
942,0.8
943,0.84
944,0.76
945,0.84
946,0.84
947,0.84
948,0.84
949,0.84
950,0.84
951,0.8
952,0.84
953,0.84
954,0.84
955,0.84
956,0.84
957,0.84
958,0.84
959,0.76
960,0.84
961,0.84
962,0.8
963,0.84
964,0.84
965,0.84
966,0.84
967,0.84
968,0.84
969,0.84
970,0.76
971,0.84
972,0.84
973,0.84
974,0.84
975,0.84
976,0.84
977,0.84
978,0.76
979,0.84
980,0.84
981,0.84
982,0.84
983,0.84
984,0.84
985,0.84
986,0.72
987,0.76
988,0.84
989,0.84
990,0.84
991,0.84
992,0.84
993,0.84
994,0.84
995,0.84
996,0.84
997,0.84
998,0.8
999,0.84
1000,0.84
1001,0.84
1002,0.8
1003,0.84
1004,0.72
1005,0.84
1006,0.84
1007,0.84
1008,0.84
1009,0.84
1010,0.84
1011,0.76
1012,0.84
1013,0.72
1014,0.84
1015,0.84
1016,0.84
1017,0.84
1018,0.84
1019,0.84
1020,0.84
1021,0.84
1022,0.84
1023,0.8
1024,0.8
1025,0.84
1026,0.84
1027,0.76
1028,0.76
1029,0.84
1030,0.84
1031,0.84
1032,0.76
1033,0.84
1034,0.84
1035,0.76
1036,0.84
1037,0.84
1038,0.8
1039,0.84
1040,0.84
1041,0.76
1042,0.84
1043,0.84
1044,0.84
1045,0.76
1046,0.84
1047,0.84
1048,0.84
1049,0.8
1050,0.84
1051,0.84
1052,0.84
1053,0.84
1054,0.84
1055,0.84
1056,0.84
1057,0.84
1058,0.84
1059,0.84
1060,0.84
1061,0.84
1062,0.84
1063,0.76
1064,0.8
1065,0.84
1066,0.84
1067,0.84
1068,0.84
1069,0.84
1070,0.72
1071,0.84
1072,0.84
1073,0.84
1074,0.84
1075,0.84
1076,0.84
1077,0.84
1078,0.8
1079,0.8
1080,0.84
1081,0.84
1082,0.84
1083,0.84
1084,0.84
1085,0.84
1086,0.84
1087,0.84
1088,0.84
1089,0.84
1090,0.84
1091,0.84
1092,0.84
1093,0.84
1094,0.84
1095,0.84
1096,0.84
1097,0.76
1098,0.76
1099,0.84
1100,0.84
1101,0.76
1102,0.84
1103,0.8
1104,0.8
1105,0.84
1106,0.84
1107,0.84
1108,0.8
1109,0.8
1110,0.84
1111,0.76
1112,0.84
1113,0.84
1114,0.84
1115,0.84
1116,0.84
1117,0.84
1118,0.84
1119,0.84
1120,0.84
1121,0.76
1122,0.84
1123,0.84
1124,0.84
1125,0.8
1126,0.84
1127,0.84
1128,0.84
1129,0.84
1130,0.84
1131,0.84
1132,0.84
1133,0.76
1134,0.84
1135,0.84
1136,0.84
1137,0.84
1138,0.84
1139,0.84
1140,0.84
1141,0.84
1142,0.8
1143,0.84
1144,0.84
1145,0.84
1146,0.76
1147,0.84
1148,0.84
1149,0.84
1150,0.84
1151,0.84
1152,0.84
1153,0.84
1154,0.84
1155,0.84
1156,0.84
1157,0.76
1158,0.8
1159,0.76
1160,0.84
1161,0.84
1162,0.84
1163,0.84
1164,0.84
1165,0.84
1166,0.84
1167,0.84
1168,0.8
1169,0.84
1170,0.84
1171,0.84
1172,0.84
1173,0.84
1174,0.84
1175,0.84
1176,0.84
1177,0.84
1178,0.8
1179,0.84
1180,0.84
1181,0.84
1182,0.84
1183,0.84
1184,0.84
1185,0.84
1186,0.84
1187,0.84
1188,0.84
1189,0.84
1190,0.84
1191,0.84
1192,0.84
1193,0.84
1194,0.84
1195,0.84
1196,0.84
1197,0.76
1198,0.84
1199,0.84
1200,0.84
1201,0.84
1202,0.84
1203,0.84
1204,0.84
1205,0.84
1206,0.84
1207,0.84
1208,0.76
1209,0.8
