0,-155
1,-100
2,-125
3,-103
4,-123
5,-112
6,-149
7,-160
8,-239
9,-188
10,-217
11,-121
12,-126
13,-284
14,-140
15,-158
16,-94
17,-224
18,-130
19,-35
20,-122
21,-66
22,-127
23,-82
24,-71
25,-100
26,-173
27,-27
28,-43
29,-118
30,-208
31,-29
32,-109
33,-102
34,-42
35,-74
36,-83
37,-54
38,-32
39,-106
40,-61
41,-159
42,-100
43,-56
44,-68
45,-89
46,-110
47,-53
48,-36
49,-54
50,-141
51,-55
52,-69
53,-35
54,-32
55,-50
56,-63
57,-62
58,-29
59,-44
60,-78
61,-123
62,-28
63,-60
64,-39
65,-42
66,-58
67,-33
68,-119
69,-61
70,-24
71,-25
72,-51
73,-45
74,-66
75,-29
76,-18
77,-77
78,-31
79,-26
80,-33
81,-132
82,-27
83,-46
84,-51
85,-17
86,-45
87,-146
88,-43
89,-31
90,-39
91,-22
92,-48
93,-127
94,-20
95,-23
96,-42
97,-23
98,-60
99,-33
100,-38
101,-27
102,-27
103,-21
104,-33
105,-31
106,-32
107,-100
108,-32
109,-24
110,-30
111,-52
112,-100
113,-100
114,-28
115,-33
116,-19
117,-39
118,-25
119,-22
120,-103
121,-37
122,-36
123,-21
124,-18
125,-25
126,-44
127,-22
128,-25
129,-36
130,-12
131,-27
132,-22
133,-34
134,-36
135,-29
136,-23
137,-122
138,-44
139,-22
140,-20
141,-22
142,-22
143,-26
144,-44
145,-20
146,-16
147,-16
148,-21
149,-22
150,-47
151,-14
152,-27
153,-16
154,-27
155,-22
156,-24
157,-19
158,-23
159,-21
160,-32
161,-22
162,-24
163,-31
164,-19
165,-15
166,-31
167,-20
168,-11
169,-32
170,-20
171,-18
172,-23
173,-21
174,-31
175,-20
176,-20
177,-17
178,-25
179,-24
180,-27
181,-109
182,-23
183,-16
184,-22
185,-20
186,-15
187,-34
188,-18
189,-103
190,-23
191,-15
192,-19
193,-22
194,-11
195,-20
196,-17
197,-30
198,-114
199,-12
200,-22
201,-30
202,-16
203,-18
204,-11
205,-21
206,-11
207,-12
208,-20
209,-26
210,-21
211,-16
212,-13
213,-21
214,-15
215,-11
216,-16
217,-20
218,-28
219,-14
220,-19
221,-21
222,-17
223,-24
224,-17
225,-26
226,-11
227,-11
228,-109
229,-120
230,-19
231,-11
232,-24
233,-12
234,-13
235,-17
236,-16
237,-13
238,-15
239,-18
240,-13
241,-109
242,-11
243,-19
244,-11
245,-27
246,-11
247,-11
248,-13
249,-12
250,-18
251,-24
252,-14
253,-11
254,-110
255,-23
256,-16
257,-11
258,-11
259,-107
260,-15
261,-19
262,-12
263,-13
264,-12
265,-11
266,-21
267,-14
268,-12
269,-11
270,-11
271,-17
272,-13
273,-11
274,-113
275,-107
276,-11
277,-17
278,-11
279,-11
280,-13
281,-13
282,-104
283,-109
284,-11
285,-11
286,-104
287,-11
288,-107
289,-11
290,-28
291,-11
292,-11
293,-107
294,-11
295,-13
296,-14
297,-11
298,-11
299,-13
300,-19
301,-13
302,-11
303,-11
304,-11
305,-108
306,-105
307,-14
308,-11
309,-11
310,-13
311,-106
312,-11
313,-15
314,-13
315,-11
316,-11
317,-15
318,-11
